ÅR;MÅNED_KODE;MÅNED;FYLKE;ARTSID;UTSETTSÅR;BEHFISK_STK;BIOMASSE_KG;UTSETT_SMOLT_STK;FORFORBRUK_KG;UTTAK_STK;UTTAK_KG;DØDFISK_STK;UTKAST_STK;RØMMING_STK;ANDRE_STK
2011;7;JULI;04 Trøndelag;LAKS;2009;662754;3913372,062;0;1027073;2601669;14583786,47;20286;5988;0;-155554
2011;7;JULI;04 Trøndelag;REGNBUEØRRET;2009;7641;74186,375;0;8000;0;0;102;0;0;0
2011;7;JULI;04 Trøndelag;LAKS;2010;41023115;100184105,5;0;26523495;787725;3881404,25;247553;531;0;-105995
2011;7;JULI;04 Trøndelag;LAKS;2011;30793767;8181064,537;3375163;3124260;0;0;1282647;0;0;7
2011;7;JULI;06 Møre og Romsdal;LAKS;2009;925727;5171440,691;0;985895;807389;4678461,154;12194;7825;0;28009
2011;7;JULI;06 Møre og Romsdal;REGNBUEØRRET;2009;0;0;0;0;5199;21000;0;0;0;0
2011;7;JULI;06 Møre og Romsdal;LAKS;2010;25278772;65241584,18;0;15439441;510483;2294912,196;250023;1540;0;16718
2011;7;JULI;06 Møre og Romsdal;REGNBUEØRRET;2010;2898499;4615816,263;0;1459725;38604;104120;28866;0;0;0
2011;7;JULI;06 Møre og Romsdal;LAKS;2011;11489827;3050526,314;1088263;1316176;0;0;224885;0;0;1
2011;7;JULI;06 Møre og Romsdal;REGNBUEØRRET;2011;633483;72985,007;633815;59650;0;0;2232;0;0;0
2011;7;JULI;07 Sogn og Fjordane;LAKS;2009;0;0;0;0;35891;185133,375;13;90;0;1366
2011;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2009;9545;41563,6;0;6341;0;0;26;0;0;0
2011;7;JULI;07 Sogn og Fjordane;LAKS;2010;19883291;44683219,98;0;10567088;1147219;5460791,125;172125;6336;0;-14914
2011;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2010;3875741;7554640,979;0;2568986;54906;164461;19680;0;0;2209
2011;7;JULI;07 Sogn og Fjordane;LAKS;2011;8524073;2105181,201;447717;927754;0;0;172887;0;0;0
2011;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2011;134895;135030,9;0;68233;0;0;455;0;0;0
2011;7;JULI;08 Hordaland;LAKS;2009;260669;1117679,774;0;276545;1257676;6886807,625;14386;48850;0;137875
2011;7;JULI;08 Hordaland;REGNBUEØRRET;2009;0;0;0;0;66846;332333,675;214;545;0;14294
2011;7;JULI;08 Hordaland;LAKS;2010;29123573;69061008,37;0;17106197;1980459;9319836,577;381887;68240;0;15426
2011;7;JULI;08 Hordaland;REGNBUEØRRET;2010;6435500;16348471,39;0;4103595;683344;2755594,343;131854;9451;0;-7828
2011;7;JULI;08 Hordaland;LAKS;2011;23909152;8640857,061;0;3870052;0;0;315061;0;3990;0
2011;7;JULI;08 Hordaland;REGNBUEØRRET;2011;5540721;4188640,323;252100;1567366;56300;247370;87453;25;0;9
2011;7;JULI;09 Rogaland og øvrige;REGNBUEØRRET;2004;1809;14472;0;1300;0;0;163;0;0;0
2011;7;JULI;09 Rogaland og øvrige;LAKS;2009;57967;446409,098;0;155849;1220254;7038318,375;6284;17563;0;30684
2011;7;JULI;09 Rogaland og øvrige;REGNBUEØRRET;2009;14647;42183,36;0;9400;0;0;96;0;0;0
2011;7;JULI;09 Rogaland og øvrige;LAKS;2010;19775963;38974795,74;0;9906987;54154;209640,375;345957;2409;0;570
2011;7;JULI;09 Rogaland og øvrige;REGNBUEØRRET;2010;35562;80908;0;21450;0;0;246;0;0;0
2011;7;JULI;09 Rogaland og øvrige;LAKS;2011;5521034;1415688,045;238620;609008;0;0;93523;0;0;0
2011;8;AUGUST;01 Finnmark;LAKS;2009;2949342;15578174,32;0;3102694;354915;2206939,875;4195;1150;0;-42366
2011;8;AUGUST;01 Finnmark;LAKS;2010;13164734;28686791,97;0;8206181;154821;485906,625;70531;564;0;38754
2011;8;AUGUST;01 Finnmark;REGNBUEØRRET;2010;526654;398208,263;0;125121;0;0;6639;0;0;0
2011;8;AUGUST;01 Finnmark;LAKS;2011;16465935;3947137,151;2607050;1671235;0;0;495587;0;0;4
2011;8;AUGUST;01 Finnmark;REGNBUEØRRET;2011;253620;94420,033;0;39481;0;0;6509;0;0;0
2011;8;AUGUST;02 Troms;LAKS;2009;1673316;7978791,813;0;1923722;1316686;6618890;3343;1446;0;-33742
2011;8;AUGUST;02 Troms;REGNBUEØRRET;2009;0;0;0;0;57011;269127,795;0;0;0;-2059
2011;8;AUGUST;02 Troms;LAKS;2010;20642812;52808707,23;0;14491183;254651;1171848,375;61957;873;0;33539
2011;8;AUGUST;02 Troms;REGNBUEØRRET;2010;1255452;2318522,005;0;734182;0;0;2420;0;0;0
2011;8;AUGUST;02 Troms;LAKS;2011;19774316;5203630,329;4274743;2514890;0;0;393363;0;0;0
2011;8;AUGUST;02 Troms;REGNBUEØRRET;2011;973555;279562,98;640920;116866;0;0;13305;0;0;0
2011;8;AUGUST;03 Nordland;LAKS;2009;208292;1269728,604;0;634544;1653021;8865084;1363;4022;0;-73180
2011;8;AUGUST;03 Nordland;LAKS;2010;37609387;104990321,4;0;29106574;1722857;8504308,924;104785;3159;0;67549
2011;8;AUGUST;03 Nordland;REGNBUEØRRET;2010;762458;949612,898;0;314998;0;0;5104;1022;0;0
2011;8;AUGUST;03 Nordland;LAKS;2011;28128422;9933913,631;4611785;4146047;0;0;436833;0;0;3
2011;8;AUGUST;03 Nordland;REGNBUEØRRET;2011;298995;213528,33;0;109225;0;0;896;0;0;0
2011;8;AUGUST;04 Trøndelag;LAKS;2009;7118;87396,917;0;0;650200;3439059,912;3993;660;0;20889
2011;8;AUGUST;04 Trøndelag;REGNBUEØRRET;2009;7542;78184,851;0;7000;0;0;99;0;0;0
2011;8;AUGUST;04 Trøndelag;LAKS;2010;37665471;110812057;0;30514522;3054674;14474416,52;134107;6124;0;111396
2011;8;AUGUST;04 Trøndelag;LAKS;2011;38313888;14067999,01;8628628;5699257;0;0;1136157;0;0;26561
2011;8;AUGUST;06 Møre og Romsdal;LAKS;2009;241591;1647225,617;0;541154;685216;3887657,698;5597;337;0;8177
2011;8;AUGUST;06 Møre og Romsdal;LAKS;2010;23211276;70540291,78;0;18531611;1844988;9581632,818;160692;7816;0;100054
2011;8;AUGUST;06 Møre og Romsdal;REGNBUEØRRET;2010;2574339;4747517,944;0;1609450;304483;827284;19677;0;0;0
2011;8;AUGUST;06 Møre og Romsdal;LAKS;2011;14023212;5746373,515;2828698;2476877;0;0;245982;0;0;-48397
2011;8;AUGUST;06 Møre og Romsdal;REGNBUEØRRET;2011;1173546;220988,728;541178;162000;0;0;1115;0;0;0
2011;8;AUGUST;07 Sogn og Fjordane;LAKS;2009;0;0;0;0;107681;685453,5;0;1772;0;-18570
2011;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2009;9372;40772,3;0;6513;0;0;173;0;0;0
2011;8;AUGUST;07 Sogn og Fjordane;LAKS;2010;18302432;48216819,48;0;12755426;1329792;6054078,223;130153;14616;0;21725
2011;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2010;3615803;9269357,781;0;2787451;236902;831309;19061;768;0;-2207
2011;8;AUGUST;07 Sogn og Fjordane;LAKS;2011;8413803;3736874,742;673705;1749849;0;0;134362;0;0;0
2011;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2011;1020610;373257,711;819785;135365;0;0;20550;0;0;0
2011;8;AUGUST;08 Hordaland;LAKS;2009;68452;163457,926;0;23044;171577;889019;514;250;0;-14655
2011;8;AUGUST;08 Hordaland;LAKS;2010;25907372;69453836,78;0;17417254;2410479;11524867,69;680900;69201;0;37093
2011;8;AUGUST;08 Hordaland;REGNBUEØRRET;2010;5351008;14601038,63;0;3608036;917170;3895779,378;148801;18276;0;13965
2011;8;AUGUST;08 Hordaland;LAKS;2011;26595491;14583112,94;2393131;6506388;0;0;292770;0;0;0
2011;8;AUGUST;08 Hordaland;REGNBUEØRRET;2011;6349301;6051379,509;1091222;2203820;51859;230286;156094;68000;0;0
2011;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2004;1777;14393,7;0;1400;0;0;32;0;0;0
2011;8;AUGUST;09 Rogaland og øvrige;LAKS;2009;0;0;0;0;84758;573545,25;507;1728;0;30522
2011;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2009;14534;49415,6;0;11000;0;0;113;0;0;0
2011;8;AUGUST;09 Rogaland og øvrige;LAKS;2010;18086529;42759049,3;0;11586837;1300449;4871548,75;367219;59595;0;114312
2011;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2010;35270;96178,72;0;23000;0;0;292;0;0;0
2011;8;AUGUST;09 Rogaland og øvrige;LAKS;2011;6820214;2416027,721;1511683;1059292;0;0;234849;0;0;0
2011;9;SEPTEMBER;01 Finnmark;LAKS;2009;2354053;13558856,27;0;2491377;597402;3687126,375;13665;209;0;-1684
2011;9;SEPTEMBER;01 Finnmark;LAKS;2010;12759892;34677756,38;0;8807802;309368;1273497,75;60224;445;0;-34615
2011;9;SEPTEMBER;01 Finnmark;REGNBUEØRRET;2010;523605;530645,309;0;135422;0;0;3049;0;0;0
2011;9;SEPTEMBER;01 Finnmark;LAKS;2011;16433008;5937976,747;2335296;2245337;0;0;440386;0;0;38
2011;9;SEPTEMBER;01 Finnmark;REGNBUEØRRET;2011;642598;160542,206;397630;46166;0;0;8652;0;0;0
2011;9;SEPTEMBER;02 Troms;LAKS;2009;454188;2152156,853;0;518000;1001503;5267148,75;3151;2099;0;-29824
2011;9;SEPTEMBER;02 Troms;LAKS;2010;19126869;58105693,13;0;14729959;1426741;6938660,75;125170;2068;0;29940
2011;9;SEPTEMBER;02 Troms;REGNBUEØRRET;2010;1156230;2420491,88;0;601065;94035;397210,275;2384;0;0;-2676
2011;9;SEPTEMBER;02 Troms;LAKS;2011;23435047;8920528,275;3904139;3895259;0;0;509230;0;0;130
2011;9;SEPTEMBER;02 Troms;REGNBUEØRRET;2011;971339;344374,9;0;105613;0;0;2217;0;0;0
2011;9;SEPTEMBER;03 Nordland;LAKS;2009;114189;725526,938;0;2448;84367;477312,875;424;132;0;3898
2011;9;SEPTEMBER;03 Nordland;LAKS;2010;33831027;108135778,1;0;27375168;3654345;18982993,05;105596;8991;0;-32637
2011;9;SEPTEMBER;03 Nordland;REGNBUEØRRET;2010;784455;1186719,822;0;202184;0;0;1106;0;0;0
2011;9;SEPTEMBER;03 Nordland;LAKS;2011;39242138;17502086,84;11385636;6637483;0;0;631686;0;0;-7271
2011;9;SEPTEMBER;03 Nordland;REGNBUEØRRET;2011;494923;283624,805;201195;70074;0;0;5211;0;0;0
2011;9;SEPTEMBER;04 Trøndelag;LAKS;2009;4893;58246,552;0;0;0;0;430;0;0;0
2011;9;SEPTEMBER;04 Trøndelag;REGNBUEØRRET;2009;5981;68074,411;0;9000;0;0;1562;0;0;1
2011;9;SEPTEMBER;04 Trøndelag;LAKS;2010;33147926;111146829,2;0;27868526;4164778;20758933,44;253569;8770;0;-12680
2011;9;SEPTEMBER;04 Trøndelag;LAKS;2011;51851711;24456800,6;15203348;10038281;0;0;1003789;0;0;751
2011;9;SEPTEMBER;06 Møre og Romsdal;LAKS;2009;90299;564571,957;0;29281;169829;1064197,125;1758;0;0;22010
2011;9;SEPTEMBER;06 Møre og Romsdal;LAKS;2010;20101088;69152730,41;0;16625639;2382520;12899746,8;442269;6452;0;-33814
2011;9;SEPTEMBER;06 Møre og Romsdal;REGNBUEØRRET;2010;2295670;4999224,012;0;1853550;285779;986884;6297;0;0;13407
2011;9;SEPTEMBER;06 Møre og Romsdal;LAKS;2011;17065185;9751873,091;3278180;3889411;0;0;247122;0;0;11415
2011;9;SEPTEMBER;06 Møre og Romsdal;REGNBUEØRRET;2011;1662144;467732,555;495553;363950;0;0;7235;0;0;0
2011;9;SEPTEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2009;9239;42006,8;0;4917;0;0;133;0;0;0
2011;9;SEPTEMBER;07 Sogn og Fjordane;LAKS;2010;16561747;50175498,43;0;11884162;1451581;7049551,559;224316;12724;0;-50598
2011;9;SEPTEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2010;2536625;7065917,514;0;1856800;409297;1574175;17214;1073;0;7777
2011;9;SEPTEMBER;07 Sogn og Fjordane;LAKS;2011;12504761;7139158,11;3107049;2837006;0;0;165198;0;0;-15400
2011;9;SEPTEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2011;3048881;830883,297;2060569;337925;0;0;32298;0;0;0
2011;9;SEPTEMBER;08 Hordaland;LAKS;2009;8502;97773;0;0;0;0;45;0;1973;0
2011;9;SEPTEMBER;08 Hordaland;LAKS;2010;23241999;70202560,63;0;17064616;2272195;10343546,54;417615;22357;0;12499
2011;9;SEPTEMBER;08 Hordaland;REGNBUEØRRET;2010;4448334;13324025,44;0;3351733;857797;3365450,546;62740;16534;0;29696
2011;9;SEPTEMBER;08 Hordaland;LAKS;2011;36791586;23898485,32;10021158;9294756;0;0;303005;0;0;1050
2011;9;SEPTEMBER;08 Hordaland;REGNBUEØRRET;2011;6179113;6924276,582;918277;2218211;66472;327429;84880;12529;0;23
2011;9;SEPTEMBER;09 Rogaland og øvrige;REGNBUEØRRET;2004;1713;14046,6;0;1500;0;0;64;0;0;0
2011;9;SEPTEMBER;09 Rogaland og øvrige;REGNBUEØRRET;2009;32711;138078,3;0;22100;0;0;393;0;0;0
2011;9;SEPTEMBER;09 Rogaland og øvrige;LAKS;2010;16879885;44050400,12;0;11803265;1423946;5760595,125;157801;32228;0;22579
2011;9;SEPTEMBER;09 Rogaland og øvrige;REGNBUEØRRET;2010;16607;42274,7;0;19800;0;0;93;0;0;0
2011;9;SEPTEMBER;09 Rogaland og øvrige;LAKS;2011;13426080;4998943,228;5999008;1923933;0;0;233267;0;0;-27721
2011;10;OKTOBER;01 Finnmark;LAKS;2009;1663355;10615930,76;0;1616573;686188;4189178,452;18171;200;0;14083
2011;10;OKTOBER;01 Finnmark;LAKS;2010;11897166;37407549,72;0;7932625;819263;3818746,125;50581;2117;0;8519
2011;10;OKTOBER;01 Finnmark;REGNBUEØRRET;2010;521680;674728,738;0;155688;0;0;1925;0;0;0
2011;10;OKTOBER;01 Finnmark;LAKS;2011;18351585;9172496,871;806444;3052659;0;0;520455;0;0;103
2011;10;OKTOBER;01 Finnmark;REGNBUEØRRET;2011;782059;181295,354;191310;46163;0;0;5760;0;0;-46089
2011;10;OKTOBER;02 Troms;LAKS;2009;193105;918830,753;0;224500;415821;2207048,625;846;553;0;-10358
2011;10;OKTOBER;02 Troms;LAKS;2010;17050725;57799466,2;0;12526227;1950663;9802116,875;65043;1670;0;22316
2011;10;OKTOBER;02 Troms;REGNBUEØRRET;2010;1018671;2382114,28;0;646748;137940;569878,96;1713;0;0;1837
2011;10;OKTOBER;02 Troms;LAKS;2011;27921014;13224598,81;4007688;4787150;193326;127012,5;383740;0;0;23466
2011;10;OKTOBER;02 Troms;REGNBUEØRRET;2011;968966;450568,53;0;134448;0;0;25373;0;0;0
2011;10;OKTOBER;03 Nordland;LAKS;2009;7415;75326,731;0;1260;0;0;31;0;0;0
2011;10;OKTOBER;03 Nordland;LAKS;2010;30024074;104638321,3;0;20613635;3527901;19665403,06;122461;5440;0;84183
2011;10;OKTOBER;03 Nordland;REGNBUEØRRET;2010;654716;1159211,768;0;191022;0;0;810;0;0;0
2011;10;OKTOBER;03 Nordland;LAKS;2011;43067561;25424014,78;3990849;8021834;0;0;266193;0;0;1589
2011;10;OKTOBER;03 Nordland;REGNBUEØRRET;2011;750694;336657,24;259046;75291;0;0;3275;0;0;0
2011;10;OKTOBER;04 Trøndelag;LAKS;2009;0;0;0;0;0;0;338;0;0;385
2011;10;OKTOBER;04 Trøndelag;REGNBUEØRRET;2009;5750;65457,418;0;0;0;0;231;0;0;0
2011;10;OKTOBER;04 Trøndelag;LAKS;2010;29464298;107862788,4;0;21123091;3869297;20535998,18;258235;4930;0;174198
2011;10;OKTOBER;04 Trøndelag;LAKS;2011;56376310;35094981,9;5443351;11726133;0;0;585808;0;0;7986
2011;10;OKTOBER;06 Møre og Romsdal;LAKS;2009;16729;190044,227;0;26065;44873;220693,5;600;730;0;-15768
2011;10;OKTOBER;06 Møre og Romsdal;LAKS;2010;16861322;58435073,34;0;10253379;2740050;15747112,32;308195;11089;0;162721
2011;10;OKTOBER;06 Møre og Romsdal;REGNBUEØRRET;2010;2007577;4984312,431;0;1503950;341911;1329146;4457;0;0;56112
2011;10;OKTOBER;06 Møre og Romsdal;LAKS;2011;20756087;14023477,46;3815245;4573372;0;0;132400;0;0;-10827
2011;10;OKTOBER;06 Møre og Romsdal;REGNBUEØRRET;2011;1784451;863680,373;131914;468350;0;0;7793;0;0;0
2011;10;OKTOBER;07 Sogn og Fjordane;LAKS;2009;9290;41006,06;0;3650;0;0;18;0;0;0
2011;10;OKTOBER;07 Sogn og Fjordane;REGNBUEØRRET;2009;4765;25155,1;0;3;4395;20650;79;0;0;0
2011;10;OKTOBER;07 Sogn og Fjordane;LAKS;2010;14528279;46823249,78;0;9035864;1763379;9321031,125;174966;19560;0;18119
2011;10;OKTOBER;07 Sogn og Fjordane;REGNBUEØRRET;2010;2653338;7970059,038;0;1930723;503247;1852701,739;19684;4715;0;470
2011;10;OKTOBER;07 Sogn og Fjordane;LAKS;2011;17802694;10588633,17;5092227;3328171;0;0;139168;0;0;-19959
2011;10;OKTOBER;07 Sogn og Fjordane;REGNBUEØRRET;2011;3336333;1284698,584;316582;477286;0;0;30630;0;0;0
2011;10;OKTOBER;08 Hordaland;LAKS;2009;4869;55993,5;0;0;0;0;74;0;0;0
2011;10;OKTOBER;08 Hordaland;LAKS;2010;20804500;69292161,43;0;15543687;2083347;9836119,375;189455;32003;0;38992
2011;10;OKTOBER;08 Hordaland;REGNBUEØRRET;2010;3595931;12294075,51;0;3032178;505685;2024234,255;38502;4832;0;-16045
2011;10;OKTOBER;08 Hordaland;LAKS;2011;43327816;34334957,89;7172855;11198771;0;0;288076;227;0;703
2011;10;OKTOBER;08 Hordaland;REGNBUEØRRET;2011;8984788;9887781,362;1855933;2724402;164848;693091;83207;28080;0;94
2011;10;OKTOBER;09 Rogaland og øvrige;REGNBUEØRRET;2005;1701;14033,25;0;1000;0;0;12;0;0;0
2011;10;OKTOBER;09 Rogaland og øvrige;REGNBUEØRRET;2007;0;0;0;0;0;0;256;0;0;0
2011;10;OKTOBER;09 Rogaland og øvrige;LAKS;2010;15750004;47066557,78;0;10713997;981889;4865644,125;116913;20389;0;47181
2011;10;OKTOBER;09 Rogaland og øvrige;REGNBUEØRRET;2010;20613;65503,15;0;6850;28385;110544,46;44;0;0;0
2011;10;OKTOBER;09 Rogaland og øvrige;LAKS;2011;17142589;7343568,818;4696006;2540291;0;0;158725;0;0;-57598
2011;11;NOVEMBER;01 Finnmark;LAKS;2009;890226;5867020,444;0;637813;735129;5082092,25;24889;606;0;-12386
2011;11;NOVEMBER;01 Finnmark;LAKS;2010;11440604;40656858,79;0;6656173;435295;2222974,5;33964;3875;0;16720
2011;11;NOVEMBER;01 Finnmark;REGNBUEØRRET;2010;519363;755948,257;0;130687;0;0;2317;0;0;0
2011;11;NOVEMBER;01 Finnmark;LAKS;2011;18563824;11805352,19;394674;2642431;0;0;182812;0;0;46
2011;11;NOVEMBER;01 Finnmark;REGNBUEØRRET;2011;993375;235858,095;217071;58071;0;0;5755;0;0;0
2011;11;NOVEMBER;02 Troms;LAKS;2009;0;0;0;0;139385;865210,5;0;0;0;-53720
2011;11;NOVEMBER;02 Troms;LAKS;2010;14334690;51910917,52;0;8705398;2259731;12664743,13;39344;3781;0;1965
2011;11;NOVEMBER;02 Troms;REGNBUEØRRET;2010;898165;2393598,08;0;517303;105563;393127,68;1361;0;0;-13582
2011;11;NOVEMBER;02 Troms;LAKS;2011;28395285;18755387,72;288042;4950818;0;0;219783;0;0;0
2011;11;NOVEMBER;02 Troms;REGNBUEØRRET;2011;967681;557632,02;0;145675;0;0;1285;0;0;0
2011;11;NOVEMBER;03 Nordland;LAKS;2009;3217;17471,527;0;690;0;0;27;0;0;0
2011;11;NOVEMBER;03 Nordland;LAKS;2010;26917325;97179242,26;0;17831375;3824335;21990754,04;119341;8741;0;53378
2011;11;NOVEMBER;03 Nordland;REGNBUEØRRET;2010;653637;1368919,725;0;319317;0;0;1079;0;0;0
2011;11;NOVEMBER;03 Nordland;LAKS;2011;41777136;32687616,09;67000;8258894;0;0;298495;0;0;-40356
2011;11;NOVEMBER;03 Nordland;REGNBUEØRRET;2011;941028;427619,958;210000;112963;0;0;4333;0;0;15333
2011;11;NOVEMBER;04 Trøndelag;REGNBUEØRRET;2009;2363;23391,337;0;0;0;0;229;0;0;753
2011;11;NOVEMBER;04 Trøndelag;LAKS;2010;25295816;98972161,87;0;16686111;4107559;22100092,32;190360;5623;0;116899
2011;11;NOVEMBER;04 Trøndelag;LAKS;2011;56832977;45922310,34;1006215;11485963;0;0;318242;0;0;-34853
2011;11;NOVEMBER;06 Møre og Romsdal;LAKS;2009;6761;69221,789;0;600;6558;89457,875;440;0;0;162
2011;11;NOVEMBER;06 Møre og Romsdal;LAKS;2010;14268996;51327640,75;0;9112657;2986614;16218353,79;120143;19774;0;181343
2011;11;NOVEMBER;06 Møre og Romsdal;REGNBUEØRRET;2010;1649999;4527262,153;0;1354500;384994;1447062;5578;0;0;32912
2011;11;NOVEMBER;06 Møre og Romsdal;LAKS;2011;21423959;18431498,74;834860;4693866;0;0;90122;3342;0;-17419
2011;11;NOVEMBER;06 Møre og Romsdal;REGNBUEØRRET;2011;1780526;1264591,174;0;542000;0;0;3892;0;0;0
2011;11;NOVEMBER;07 Sogn og Fjordane;LAKS;2009;0;0;0;925;9262;43615,125;91;58;0;0
2011;11;NOVEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2009;2661;15616,7;0;418;2300;9982;45;0;0;241
2011;11;NOVEMBER;07 Sogn og Fjordane;LAKS;2010;12969304;46124723,45;0;8428551;1445376;7593649,75;106716;20049;0;-38055
2011;11;NOVEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2010;2003398;6448690,223;0;1377881;634892;2501775,025;14947;2968;0;4940
2011;11;NOVEMBER;07 Sogn og Fjordane;LAKS;2011;19766547;14114841,61;2123902;3663792;0;0;160059;0;0;0
2011;11;NOVEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2011;4108197;1910779,564;285214;599636;0;0;37059;0;0;0
2011;11;NOVEMBER;08 Hordaland;LAKS;2009;4669;53693,5;0;0;0;0;200;0;0;0
2011;11;NOVEMBER;08 Hordaland;LAKS;2010;17331724;61438333,9;0;11200758;3061173;14590642,37;121478;42235;0;-3957
2011;11;NOVEMBER;08 Hordaland;REGNBUEØRRET;2010;2756654;10150165,51;0;2015579;830883;3433408,991;24026;9531;0;23694
2011;11;NOVEMBER;08 Hordaland;LAKS;2011;44883735;44350639,71;2452966;11921207;0;0;368159;227;0;-65852
2011;11;NOVEMBER;08 Hordaland;REGNBUEØRRET;2011;9738676;12018403,37;1006463;2929060;52244;244604;206535;0;0;22
2011;11;NOVEMBER;09 Rogaland og øvrige;REGNBUEØRRET;2005;0;0;0;160;0;0;5;0;0;0
2011;11;NOVEMBER;09 Rogaland og øvrige;REGNBUEØRRET;2008;407;3378,1;0;150;0;0;6;0;0;0
2011;11;NOVEMBER;09 Rogaland og øvrige;LAKS;2010;14701716;47760245,09;0;9006881;959321;4847945,875;57932;18904;0;29897
2011;11;NOVEMBER;09 Rogaland og øvrige;REGNBUEØRRET;2010;21790;74735,1;0;5360;0;0;106;0;0;0
2011;11;NOVEMBER;09 Rogaland og øvrige;LAKS;2011;19798378;10272231,02;2947059;3089709;0;0;198620;0;0;-73501
2011;12;DESEMBER;01 Finnmark;LAKS;2009;633039;4483694,175;0;334753;253752;1560396,375;1527;684;0;-1184
2011;12;DESEMBER;01 Finnmark;LAKS;2010;10644663;40828569,54;0;5167202;807864;4216641,625;28246;137;0;23809
2011;12;DESEMBER;01 Finnmark;REGNBUEØRRET;2010;517457;822930,642;0;118246;0;0;1906;0;0;0
2011;12;DESEMBER;01 Finnmark;LAKS;2011;18418309;14267581,16;0;2685277;0;0;144980;0;0;112
2011;12;DESEMBER;01 Finnmark;REGNBUEØRRET;2011;989854;285823,722;0;74976;0;0;3519;0;0;2
2011;12;DESEMBER;02 Troms;LAKS;2010;12873673;47971427,88;0;6429168;1766376;10240895,5;45648;5349;0;-62608
2011;12;DESEMBER;02 Troms;REGNBUEØRRET;2010;832319;2508460,94;0;458213;41163;147648,745;2464;0;0;-19320
2011;12;DESEMBER;02 Troms;LAKS;2011;27853766;21705622,94;0;4334280;0;0;151233;0;0;-8687
2011;12;DESEMBER;02 Troms;REGNBUEØRRET;2011;962238;662028,49;0;146631;0;0;5443;0;0;0
2011;12;DESEMBER;03 Nordland;LAKS;2009;0;0;0;0;8071;44194,5;0;0;0;641
2011;12;DESEMBER;03 Nordland;LAKS;2010;22627997;88832794,38;0;13040821;3140873;18024731,13;91870;6482;0;-16798
2011;12;DESEMBER;03 Nordland;REGNBUEØRRET;2010;652570;1572659,006;0;306792;0;0;1067;0;0;0
2011;12;DESEMBER;03 Nordland;LAKS;2011;42705454;39522374,97;673400;7262901;0;0;229992;0;0;-4919
2011;12;DESEMBER;03 Nordland;REGNBUEØRRET;2011;1047567;562000,244;6000;105584;0;0;7503;0;0;0
2011;12;DESEMBER;04 Trøndelag;REGNBUEØRRET;2009;0;0;0;0;2193;18170,215;4;62;0;104
2011;12;DESEMBER;04 Trøndelag;LAKS;2010;20708545;83591637,24;0;11977419;4664978;25019719,65;116554;8611;0;69077
2011;12;DESEMBER;04 Trøndelag;LAKS;2011;55812142;54660168,35;207805;10391953;0;0;285633;0;114060;-71966
2011;12;DESEMBER;06 Møre og Romsdal;LAKS;2009;2274;27932,272;0;250;2032;10111,5;352;0;0;-310
2011;12;DESEMBER;06 Møre og Romsdal;LAKS;2010;12412279;46723795,19;0;7189649;1875313;10510636,64;67586;17580;0;46519
2011;12;DESEMBER;06 Møre og Romsdal;REGNBUEØRRET;2010;1428135;4372402,578;0;980000;249711;925578;4636;0;0;36626
2011;12;DESEMBER;06 Møre og Romsdal;LAKS;2011;19032266;21321647,13;4800;4075288;3723;13105,875;249275;14;0;1983506
2011;12;DESEMBER;06 Møre og Romsdal;REGNBUEØRRET;2011;1903777;1595076,606;123609;506300;0;0;4944;0;0;0
2011;12;DESEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2009;1203;7090,1;0;0;0;0;58;0;0;0
2011;12;DESEMBER;07 Sogn og Fjordane;LAKS;2010;11022902;40413360,87;0;6115749;1717803;9709530,395;86910;35103;0;-6903
2011;12;DESEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2010;1521153;5369729,545;0;1045868;455536;1815162,312;15383;1894;0;-9432
2011;12;DESEMBER;07 Sogn og Fjordane;LAKS;2011;19655315;17161289,88;233523;3450198;0;0;140486;0;0;0
2011;12;DESEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2011;4573449;2497902,951;508129;618518;0;0;42877;0;0;0
2011;12;DESEMBER;08 Hordaland;LAKS;2009;0;0;0;0;0;0;91;885;0;0
2011;12;DESEMBER;08 Hordaland;LAKS;2010;13154721;49305621,48;0;7543715;3262242;15351259,88;156892;65733;0;72337
2011;12;DESEMBER;08 Hordaland;REGNBUEØRRET;2010;2081536;8203892,236;0;1513782;648175;2689517,663;20868;7005;0;21537
2011;12;DESEMBER;08 Hordaland;LAKS;2011;45433880;54737392,92;248753;11420405;70618;350965,625;306733;781;0;2010
